strike,expiration,type,iv,underlying_price,delta,gamma,theta,vega,bid,ask,volume
310.0,2025-03-21,call,0.002224004454737893,255.59,0.04030803163327444,0.003241971297071117,-0.015374103498139193,0.07989672709922713,,,43.0
320.0,2025-03-21,call,0.0023151820974704183,255.59,0.025897083571400744,0.0021233976549693517,-0.010837854463194541,0.0821624477349123,,,51.0
330.0,2025-03-21,call,0.0024840944803733865,255.59,0.017720341702693616,0.0014541869053776395,-0.008470584865268888,0.08324618703274873,,,362.0
340.0,2025-03-21,call,0.00257940536014647,255.59,0.01248185923506897,0.0010222479886522733,-0.006394144107299381,0.03643557895389673,,,15.0
350.0,2025-03-21,call,0.0027220048845910927,255.59,0.00944308256870916,0.000755952956953115,-0.005242594486635849,0.03689180613013818,,,97.0
360.0,2025-03-21,call,0.002872088110724447,255.59,0.007069124516091249,0.0005588836951481018,-0.004295779734182015,0.037269461666945176,,,4.0
370.0,2025-03-21,call,0.003056344512044385,255.59,0.005977095755609848,0.00045706083504214553,-0.003962641653212017,0.013627580604118695,,,6.0
380.0,2025-03-21,call,0.003057795363913392,255.59,0.0039196538806560285,0.0003077256586613163,-0.0026676008912493087,0.013972158890218246,,,530.0
5.0,2025-03-21,put,0.03034310778245016,255.59,-0.00023935992173998596,2.348442353428207e-06,-0.001991147170673234,0.0010117832648586186,,,1.0
15.0,2025-03-21,put,0.020939113677107497,255.59,-0.00033276670070735875,4.668633426453401e-06,-0.0018428025757369119,0.0020022175201821345,,,2.0
20.0,2025-03-21,put,0.02125205581234336,255.59,-0.0010455552217828624,1.3373155360461665e-05,-0.0054369007947467594,0.00636301299634278,,,15.0
25.0,2025-03-21,put,0.01668978259432526,255.59,-0.0003028337373634927,5.456009263240969e-06,-0.0013572093420162067,0.002691667664548389,,,5.0
30.0,2025-03-21,put,0.015367911983751878,255.59,-0.0003329007201730997,6.482191892109246e-06,-0.0013638082416316069,0.0029756200324943163,,,5.0
35.0,2025-03-21,put,0.01425611381865611,255.59,-0.0003622333603730812,7.5664969985095376e-06,-0.0013671301541509045,0.0032348635765839812,,,201.0
40.0,2025-03-21,put,0.012872714705201536,255.59,-0.00030749201366368604,7.141933298585134e-06,-0.0010495869793723405,0.0010564253262220417,,,5.0
45.0,2025-03-21,put,0.012453682804117709,255.59,-0.0004201537343710092,9.948604931075888e-06,-0.001367161882884529,0.0036968765388242742,,,1.0
50.0,2025-03-21,put,0.011701424033422421,255.59,-0.0004492507501948848,1.126590371333484e-05,-0.001364846707763213,0.0039054116765823575,,,100.0
55.0,2025-03-21,put,0.01126631222193331,255.59,-0.0006731088453924477,1.6802237983030383e-05,-0.001884357378949198,0.004101787638895329,,,4.0
60.0,2025-03-21,put,0.01052059043704795,255.59,-0.0006134142158245081,1.6573206160350637e-05,-0.0016186850231132504,0.004287786692020838,,,40.0
65.0,2025-03-21,put,0.010171925288119235,255.59,-0.0008651261041919931,2.3435519652317472e-05,-0.002137212991242415,0.004467727776651682,,,1.0
70.0,2025-03-21,put,0.009526859279969612,255.59,-0.0008038595647221255,2.3404580133990856e-05,-0.001869947297103232,0.004634271687284258,,,3.0
75.0,2025-03-21,put,0.00903159991129524,255.59,-0.0008499417298415434,2.5987183713486962e-05,-0.0018638638099120078,0.004794512267922705,,,1.0
80.0,2025-03-21,put,0.008771184617522063,255.59,-0.0011455754390676592,3.523998852938685e-05,-0.00238145054924403,0.004956161761687393,,,1.0
85.0,2025-03-21,put,0.00852757846480933,255.59,-0.0014574680414327097,4.5422154862266775e-05,-0.002898909592400331,0.005114255524986685,,,1.0
90.0,2025-03-21,put,0.008204047118383474,255.59,-0.0016624713775715825,5.344652162706619e-05,-0.0031541053449879366,0.005263757600275677,,,2.0
95.0,2025-03-21,put,0.008081301880269492,255.59,-0.0021303727134058897,6.874636711367821e-05,-0.003934393396145142,0.007952924440581299,,,1.0
100.0,2025-03-21,put,0.007774827045492056,255.59,-0.0026216647265634575,8.54155649196361e-05,-0.0045181163989250015,0.015290914014267883,,,2.0
105.0,2025-03-21,put,0.00745018164095985,255.59,-0.0030201183940221955,0.00010089826732313068,-0.004894126264660638,0.015656316935098197,,,6.0
110.0,2025-03-21,put,0.007172554759828489,255.59,-0.0035815634631169856,0.0001219143975549318,-0.005473781746052832,0.01601822137996448,,,3.0
115.0,2025-03-21,put,0.00690804486183492,255.59,-0.004182365791321101,0.00014552261026260866,-0.0060530384880831825,0.016371351118327146,,,2.0
120.0,2025-03-21,put,0.0066855137621787694,255.59,-0.004961977601626251,0.00017568408282607015,-0.006836250389926465,0.01672548728030771,,,1.0
125.0,2025-03-21,put,0.006443635330864322,255.59,-0.005649862464534162,0.00020537722510903842,-0.007414906972724693,0.017068045818761556,,,2.0
130.0,2025-03-21,put,0.006240838566100284,255.59,-0.006524589863432717,0.00024233370044274356,-0.008197952104054674,0.017429003652527378,,,4.0
135.0,2025-03-21,put,0.006045748728094293,255.59,-0.007452183458073495,0.0002832781375559884,-0.008983461965504426,0.018240550851981695,,,4.0
140.0,2025-03-21,put,0.005805174006858881,255.59,-0.00873690062232545,0.00033710184654469206,-0.009837655351761308,0.04213334559836216,,,2.0
145.0,2025-03-21,put,0.005536770725319382,255.59,-0.009822150214871253,0.0003898840981091208,-0.010329502540537529,0.0428043997875092,,,2.0
150.0,2025-03-21,put,0.005301129552030129,255.59,-0.011313627380517674,0.0004592320790141433,-0.011130132313896575,0.04347976000796299,,,9.0
155.0,2025-03-21,put,0.005085329329682281,255.59,-0.013087131817016333,0.0005429678306693652,-0.012084919942024487,0.04415641487735471,,,10.0
160.0,2025-03-21,put,0.004866093133671101,255.59,-0.014838794263856122,0.0006335615580336716,-0.012884462217807677,0.04482465134617457,,,16.0
165.0,2025-03-21,put,0.004676457337425988,255.59,-0.017066551521033462,0.000746614772866521,-0.013994288721318141,0.045500854915445546,,,1131.0
170.0,2025-03-21,put,0.004482540572537952,255.59,-0.019296141189308638,0.0008699847026489464,-0.01495045497971057,0.04623600799780728,,,1126.0
175.0,2025-03-21,put,0.004303160343758785,255.59,-0.021888628431100093,0.0010165386236207748,-0.0160644545875921,0.05170523122806042,,,3.0
180.0,2025-03-21,put,0.004074959426649069,255.59,-0.025237916343538672,0.0011999426708194966,-0.016939963387769222,0.09474236493487666,,,9.0
185.0,2025-03-21,put,0.003856712293744904,255.59,-0.0291275547043828,0.0014213635218937738,-0.017900911999912054,0.09584770369410524,,,7.0
190.0,2025-03-21,put,0.0036660192936136854,255.59,-0.03418235073591373,0.0017045953808052427,-0.01931631098829256,0.09709168933772609,,,3.0
195.0,2025-03-21,put,0.0034917055990128874,255.59,-0.04012251897102691,0.0020476586466099626,-0.020961303952591475,0.09835099542752924,,,397.0
200.0,2025-03-21,put,0.003352874423814025,255.59,-0.0477568532289769,0.00247802310140817,-0.023297930314744572,0.10065348870833574,,,321.0
205.0,2025-03-21,put,0.003194117948055156,255.59,-0.05739423121748181,0.0030091735359337483,-0.025528338331996178,0.1746249866718721,,,26.0
210.0,2025-03-21,put,0.0030171621890457195,255.59,-0.06960950101787418,0.0036739638652032733,-0.02759059017318036,0.1769636491933562,,,77.0
215.0,2025-03-21,put,0.002882366762736042,255.59,-0.08558985334349846,0.004514897572243487,-0.030710833518313947,0.18018214617349015,,,270.0
220.0,2025-03-21,put,0.0027970192694713757,255.59,-0.10621894203043476,0.005544428237202033,-0.0352879115177203,0.21977123297729545,,,315.0
225.0,2025-03-21,put,0.002644993483560749,255.59,-0.132271798860119,0.006754226391246715,-0.037923579914743884,0.27893340086928253,,,662.0
230.0,2025-03-21,put,0.002539826721169274,255.59,-0.16503074340006324,0.008199021916431064,-0.04191601645808856,0.2851705198368676,,,754.0
235.0,2025-03-21,put,0.0024504345953662676,255.59,-0.2052060869152995,0.009819934835524428,-0.04606265247452901,0.3796078092330526,,,618.0
240.0,2025-03-21,put,0.0023298525054197237,255.59,-0.25405252888219443,0.011587110508794358,-0.048026852723939514,0.38805743903007955,,,1090.0
245.0,2025-03-21,put,0.0022761703966593305,255.59,-0.313529336837396,0.013405539330851366,-0.051981307565592536,0.4534993762133437,,,692.0
250.0,2025-03-21,put,0.0021633229236819223,255.59,-0.3816701860744698,0.015069094493483082,-0.0507661526175395,0.464630206406935,,,2369.0
255.0,2025-03-21,put,0.0021041263535796478,255.59,-0.4598486620585148,0.016591124386044757,-0.050877978878386035,0.4754906382021302,,,431.0
260.0,2025-03-21,put,0.0020018469901881024,255.59,-0.5448817614527092,0.017572724050061342,-0.04543184394122298,0.48422105492728224,,,552.0
265.0,2025-03-21,put,0.0019134452855972576,255.59,-0.6384754808185178,0.018205570296586177,-0.039044797896702274,0.4313381985663272,,,122.0
270.0,2025-03-21,put,0.0018448251769008653,255.59,-0.733419399405166,0.017862738143387777,-0.030680561747609587,0.4131643945546544,,,185.0
275.0,2025-03-21,put,0.0017437184293673863,255.59,-0.8314367363476484,0.01707966588954994,-0.01950628980592921,0.3033825567843731,,,11.0
280.0,2025-03-21,put,0.0015116462891738966,255.59,-0.9710559392728793,0.012184694044694938,-0.001803165584827742,0.08555771772388493,,,44.0
110.0,2025-04-17,call,0.008580588491791634,255.59,0.9796153296423897,0.00039230778774990653,-0.035881018611818874,0.08648174575688017,,,1.0
115.0,2025-04-17,call,0.008426853463955327,255.59,0.9755396294694074,0.00046716238535416245,-0.04017404385915542,0.08855690387457786,,,5.0
120.0,2025-04-17,call,0.008059388037852083,255.59,0.9739118429628667,0.0005167907311172238,-0.041076036743383074,0.09051960352029063,,,1.0
125.0,2025-04-17,call,0.006468207061793796,255.59,0.9861043143731159,0.0003630131403182098,-0.02571462374042325,0.04556137770778605,,,12.0
130.0,2025-04-17,call,0.006919650651257806,255.59,0.976939027686557,0.0005427030173546933,-0.03564057356108597,0.09388832389679024,,,1.0
135.0,2025-04-17,call,0.006996333887060957,255.59,0.9691505434171808,0.0006894240182910043,-0.042900991814991046,0.09603997389565574,,,8.0
140.0,2025-04-17,call,0.006712604666407254,255.59,0.9667046232868391,0.0007683554002812791,-0.044208852507196444,0.09781961408309835,,,7.0
145.0,2025-04-17,call,0.005540503266128811,255.59,0.9801460288486258,0.0005978038343018789,-0.030785286265557908,0.049013786305581834,,,1.0
150.0,2025-04-17,call,0.00678330090684444,255.59,0.9503066368892645,0.0010725155260652985,-0.05798858738027789,0.176178694990232,,,2.0
155.0,2025-04-17,call,0.005899918048185696,255.59,0.9587628681223769,0.0010561978610169522,-0.04768987654527981,0.10291428123446296,,,1.0
160.0,2025-04-17,call,0.005656361096621496,255.59,0.9555963662464424,0.0011768036731244623,-0.048987448245075386,0.10456430047414017,,,3.0
165.0,2025-04-17,call,0.00504313484032762,255.59,0.9599265057058504,0.0012024344200689287,-0.04345763779809551,0.10530107484039536,,,5.0
170.0,2025-04-17,call,0.005076992332900231,255.59,0.9504324104975297,0.001439267152478532,-0.04955604573193872,0.1856981900560763,,,34.0
175.0,2025-04-17,call,0.0046539375291066,255.59,0.9516544788248158,0.0015403805136765133,-0.046893354863727886,0.10848678321815759,,,1.0
180.0,2025-04-17,call,0.004555713957499496,255.59,0.9411572970965795,0.0018245917383269735,-0.05116772690137382,0.19055141781050505,,,1.0
185.0,2025-04-17,call,0.004307262620006645,255.59,0.9358187896832718,0.0020628383581750838,-0.05196898940457441,0.19290035929127794,,,3.0
190.0,2025-04-17,call,0.004092124901473374,255.59,0.9288344079218653,0.0023533762891474953,-0.05337170864507419,0.19537490867970406,,,28.0
195.0,2025-04-17,call,0.003909087868384831,255.59,0.9200712055845962,0.0027018595089107604,-0.05537684505607866,0.19803090439460097,,,14.0
200.0,2025-04-17,call,0.003806675444592002,255.59,0.9073385217991599,0.0031295274182946754,-0.059193507151679876,0.20126703099289994,,,5.0
205.0,2025-04-17,call,0.0036357580383275644,255.59,0.8964696333553205,0.0035823623666660573,-0.06124679871828748,0.3060939453249284,,,17.0
210.0,2025-04-17,call,0.003334917340297326,255.59,0.8887064421526645,0.00409142366474159,-0.059980549330528626,0.30873091639269057,,,43.0
215.0,2025-04-17,call,0.0031788050287503305,255.59,0.870124452661277,0.004753870124493176,-0.06225301614973214,0.31317643904406717,,,63.0
220.0,2025-04-17,call,0.003020304951650294,255.59,0.8502479431393507,0.00552218083206856,-0.06431666726664279,0.3177654001418512,,,31.0
225.0,2025-04-17,call,0.002921673833174139,255.59,0.8249617202258299,0.006390492008918839,-0.06783835161228623,0.3234085062899228,,,81.0
230.0,2025-04-17,call,0.0027918061596654328,255.59,0.7954735511509898,0.007335386331352449,-0.06984043182956103,0.43013717892255093,,,173.0
235.0,2025-04-17,call,0.002631876242406253,255.59,0.7620639020643671,0.008439092207395044,-0.07053227424296567,0.4373977856201096,,,32.0
240.0,2025-04-17,call,0.002556814879453036,255.59,0.7200960665825528,0.009538469304464585,-0.07326376791946417,0.4466334879517076,,,118.0
245.0,2025-04-17,call,0.002443434671020599,255.59,0.6738850615656726,0.010666637089131152,-0.07356756849953396,0.521201863820929,,,362.0
250.0,2025-04-17,call,0.0023634093579376412,255.59,0.6192716968812901,0.011605132152061859,-0.07340830793887627,0.5333760987393055,,,312.0
255.0,2025-04-17,call,0.0023096682028008915,255.59,0.5608615535955008,0.012482888312140153,-0.07368068473615029,0.5465581077041884,,,223.0
260.0,2025-04-17,call,0.0022077260832671485,255.59,0.49784451573745203,0.013004418597091694,-0.06934414101514781,0.5610049831709653,,,1203.0
265.0,2025-04-17,call,0.0021717604407340157,255.59,0.43233827973778427,0.013167053142458758,-0.06660667866210049,0.5761492203665333,,,131.0
270.0,2025-04-17,call,0.002104570573965357,255.59,0.36794100021089754,0.012899079175939366,-0.060573154418724726,0.5189121319741108,,,283.0
275.0,2025-04-17,call,0.002081852794106773,255.59,0.30588603322149144,0.012187000073458545,-0.05514680078510226,0.5335182895986627,,,493.0
280.0,2025-04-17,call,0.0020558029887096808,255.59,0.250670913396506,0.011165399044794966,-0.04870260089315788,0.4197614836738133,,,140.0
285.0,2025-04-17,call,0.002035924607036534,255.59,0.20022707270223367,0.009898415362885812,-0.04189560523837731,0.43179152717786695,,,740.0
290.0,2025-04-17,call,0.0020478236446839064,255.59,0.1595008367005564,0.00858463197449676,-0.0363411450110895,0.29502767504680355,,,150.0
295.0,2025-04-17,call,0.0020342464685083744,255.59,0.1251634562749627,0.007248740245179591,-0.03008117195949827,0.3032176410557366,,,66.0
300.0,2025-04-17,call,0.00207130937358722,255.59,0.0979454755306694,0.006033840636444929,-0.025693526658513918,0.3091828966311799,,,401.0
305.0,2025-04-17,call,0.0020792267403938213,255.59,0.07743095553414593,0.005003895146819189,-0.021354731926006332,0.18316955848759306,,,781.0
310.0,2025-04-17,call,0.0021011377476703973,255.59,0.0609089152340436,0.00408989584113639,-0.017724795714989052,0.186851949799718,,,8.0
315.0,2025-04-17,call,0.0021563677216746586,255.59,0.04853512986338877,0.003355460687436955,-0.015206038868724509,0.1893112919704034,,,5.0
320.0,2025-04-17,call,0.0022010214386123063,255.59,0.03963024180978593,0.0027939530889633125,-0.013124495676046575,0.09598250836832913,,,25.0
325.0,2025-04-17,call,0.0022284062132079565,255.59,0.03241600093709616,0.002316890010444268,-0.011121669810864595,0.0975362856940617,,,9.0
330.0,2025-04-17,call,0.0022801133807760555,255.59,0.026983224861715848,0.0019383487025405848,-0.00970293123365147,0.09859768231675259,,,40.0
335.0,2025-04-17,call,0.0023403310907929263,255.59,0.022432455053222264,0.0016221821559297713,-0.008517885077143177,0.09944256954527406,,,19.0
340.0,2025-04-17,call,0.0024089258408509905,255.59,0.018747819347339083,0.001366309823431824,-0.007566551339714708,0.10008776226876387,,,141.0
110.0,2025-04-17,put,0.006415118291945743,255.59,-0.004343367735307443,0.0001410603618296219,-0.005032512294943538,0.018072281700246322,,,15.0
115.0,2025-04-17,put,0.0061570646257002514,255.59,-0.004831056100473438,0.00016198693414636066,-0.005315368674722358,0.018460596576743055,,,6.0
120.0,2025-04-17,put,0.005990440244385546,255.59,-0.005743999243897466,0.00019536855600220618,-0.0060606231857351315,0.0188737722996481,,,11.0
125.0,2025-04-17,put,0.005831277221621792,255.59,-0.006703950142279855,0.00023185296953036867,-0.006807032821537425,0.019401145808669504,,,1.0
130.0,2025-04-17,put,0.005615591796351509,255.59,-0.007589665442392842,0.00026891749070729666,-0.007309290231300501,0.04585057731452698,,,5.0
135.0,2025-04-17,put,0.005396212662624984,255.59,-0.008945251506685355,0.00032078333302157055,-0.008031374894571027,0.04666655569314039,,,1.0
140.0,2025-04-17,put,0.005175063352216855,255.59,-0.010266164710343145,0.0003759436144007155,-0.008636136772740752,0.04745106021139844,,,4.0
145.0,2025-04-17,put,0.004962484208739087,255.59,-0.011690431342446619,0.0004384896914353431,-0.009240298707631866,0.048218940283371925,,,14.0
150.0,2025-04-17,put,0.004778364901337899,255.59,-0.01351592562759962,0.0005170145599630119,-0.010077821351760802,0.04902666890463835,,,10.0
155.0,2025-04-17,put,0.004611249389251358,255.59,-0.015618038557618856,0.0006091381760845293,-0.011032308103811546,0.049829526314828385,,,60.0
160.0,2025-04-17,put,0.0044404541349120025,255.59,-0.017715096949969165,0.0007084820192227217,-0.011871172533962391,0.05069694256518548,,,100.0
165.0,2025-04-17,put,0.004294208968284261,255.59,-0.020264743783345113,0.0008281305914239276,-0.012948790436186852,0.05300567877345826,,,3.0
170.0,2025-04-17,put,0.004097077061379043,255.59,-0.023161223201602216,0.0009672066296514052,-0.01371547822097413,0.10419908270783801,,,13.0
175.0,2025-04-17,put,0.0039000741475712563,255.59,-0.02663617005815969,0.001135434567367956,-0.014526719699362043,0.10550643006668793,,,78.0
180.0,2025-04-17,put,0.003723702680634938,255.59,-0.030925392455650527,0.0013431000842399601,-0.015595346052695271,0.10694242348669372,,,4.0
185.0,2025-04-17,put,0.003562571573836957,255.59,-0.035927388275791866,0.001591127873240619,-0.016836372467901112,0.10838803744099827,,,1.0
190.0,2025-04-17,put,0.003429575931928293,255.59,-0.042169872966551836,0.0018956359152180354,-0.01851093731122889,0.11025167619255725,,,11.0
195.0,2025-04-17,put,0.003315957419012072,255.59,-0.04956045026393793,0.002258181139131987,-0.02053380768466979,0.12217421663713139,,,72.0
200.0,2025-04-17,put,0.0031481133696293594,255.59,-0.058836549656506386,0.002697202705093127,-0.021933421860700162,0.19539962599479477,,,69.0
205.0,2025-04-17,put,0.002995816320168429,255.59,-0.07005643015229558,0.003232966282993053,-0.023614403836608757,0.19817930875946385,,,3.0
210.0,2025-04-17,put,0.002883476364783229,255.59,-0.08456389854668692,0.003895160578692821,-0.02615785232824881,0.20197953504458938,,,41.0
215.0,2025-04-17,put,0.0028025815132201944,255.59,-0.10221516339202229,0.0046800062858285375,-0.02949422932033843,0.22111899830678744,,,32.0
220.0,2025-04-17,put,0.0026590079474201394,255.59,-0.12369169617170864,0.005586641931257251,-0.031255768729398226,0.31260851153667846,,,190.0
225.0,2025-04-17,put,0.0025554844064261013,255.59,-0.15079954754658093,0.00666284673517878,-0.03397067837322837,0.3194498697391355,,,89.0
230.0,2025-04-17,put,0.00249039309077066,255.59,-0.18329065185905138,0.007889686959116701,-0.03776737783210593,0.33400316972138155,,,180.0
235.0,2025-04-17,put,0.0023717459141390867,255.59,-0.22205187835577486,0.009204765962145508,-0.039069451975236646,0.43420871490577584,,,181.0
240.0,2025-04-17,put,0.002291206390505769,255.59,-0.26850407773304913,0.010635521206288386,-0.04119912784600622,0.4456668062966187,,,328.0
245.0,2025-04-17,put,0.00223112019495684,255.59,-0.3229572313294907,0.012034734629170771,-0.043079105530897104,0.519927636089314,,,196.0
250.0,2025-04-17,put,0.0021395454491696993,255.59,-0.384276548643476,0.013389467277188318,-0.042338443772965875,0.5330725900158928,,,575.0
255.0,2025-04-17,put,0.002091812830682677,255.59,-0.45367764716053155,0.014621491419026354,-0.04248271555331838,0.545498517908549,,,430.0
260.0,2025-04-17,put,0.0020051747956392747,255.59,-0.5279381578188475,0.0154529804647819,-0.03840370581521647,0.5558819021612076,,,385.0
265.0,2025-04-17,put,0.0019816103246965925,255.59,-0.6073788372226058,0.015839147605417783,-0.03582101802072685,0.5253759757180493,,,83.0
270.0,2025-04-17,put,0.0018767060416653373,255.59,-0.6912967577925669,0.016102410990617048,-0.02814417207666608,0.48619375358675776,,,124.0
275.0,2025-04-17,put,0.0018391942079580834,255.59,-0.7748985018101323,0.015654567081506116,-0.021941074211041713,0.3654917345652679,,,13.0
280.0,2025-04-17,put,0.0017344254604172138,255.59,-0.867470354902212,0.015389265674040142,-0.0128608173149983,0.29813262870588686,,,1.0
5.0,2025-06-20,call,0.034945679871953024,255.59,0.9973280770695934,1.135493207172825e-05,-0.011484259537722223,0.011546343772902328,,,1.0
10.0,2025-06-20,call,0.026647330624440347,255.59,0.9960287842985432,2.2640077897824327e-05,-0.013552657620814782,0.022237424869683612,,,
15.0,2025-06-20,call,0.022599058978090506,255.59,0.9951307061164564,3.267736848706275e-05,-0.01444648479996923,0.030712148779962534,,,
20.0,2025-06-20,call,0.019300075058596787,255.59,0.9946831082469456,4.075662493515986e-05,-0.013482032851384582,0.01969434544886096,,,
25.0,2025-06-20,call,0.01832782881995736,255.59,0.9930850244625835,5.4722662716491875e-05,-0.01691185290934389,0.022678085263558682,,,1.0
30.0,2025-06-20,call,0.016071606182525632,255.59,0.993007960698698,6.105307644937248e-05,-0.015044371697610467,0.025772611599403934,,,
35.0,2025-06-20,call,0.01491795586445776,255.59,0.9921847043740492,7.192511747647095e-05,-0.015797037485527382,0.028309213216131775,,,
40.0,2025-06-20,call,0.013110211013855235,255.59,0.9929706703375125,7.069901046048545e-05,-0.012908179168791797,0.0308473828373783,,,2.0
45.0,2025-06-20,call,0.012363884552525016,255.59,0.9922064224840348,8.215215420851203e-05,-0.01383914287381385,0.03289364771993711,,,1.0
50.0,2025-06-20,call,0.01270205181261354,255.59,0.9890125818540739,0.00011519057270462267,-0.019758504348274142,0.03467778979021222,,,1.0
55.0,2025-06-20,call,0.011771612075312814,255.59,0.9888004641015706,0.00012513545798497293,-0.019213469463560277,0.03657234640739376,,,1.0
60.0,2025-06-20,call,0.011883312197580171,255.59,0.9849853849448521,0.00016431636313870882,-0.024943199135867563,0.07613759693547215,,,1.0
65.0,2025-06-20,call,0.010028777710122344,255.59,0.9892361129871278,0.0001380855034827826,-0.017314342061240995,0.04002114591682971,,,2.0
70.0,2025-06-20,call,0.01032259261779128,255.59,0.9853778378478688,0.00018472292759687362,-0.02297696517382638,0.08323391379062044,,,13.0
75.0,2025-06-20,call,0.010193443951759373,255.59,0.9817568814268982,0.00022867630620079075,-0.027094641300083596,0.08627482807921466,,,1.0
80.0,2025-06-20,call,0.009709043523387218,255.59,0.9806307377321308,0.0002536874536455626,-0.02778581444396508,0.0893791257457294,,,20.0
85.0,2025-06-20,call,0.008877163033732345,255.59,0.9826953522101187,0.0002510398474901922,-0.024762689968063894,0.09238941425246319,,,1.0
90.0,2025-06-20,call,0.008515748047291652,255.59,0.9811531981365862,0.00028286431192475157,-0.025960427724977555,0.09522280621197744,,,4.0
95.0,2025-06-20,call,0.00807298962388557,255.59,0.9805790989309211,0.0003069797229316022,-0.026090273610199683,0.0979335574436488,,,10.0
100.0,2025-06-20,call,0.007753707535604574,255.59,0.9788868070752722,0.0003447801624532901,-0.02727727188759959,0.10058167484166278,,,1.0
105.0,2025-06-20,call,0.007111358262370661,255.59,0.9813303263096361,0.00033801777392435394,-0.02472685344179998,0.10285409625235363,,,11.0
110.0,2025-06-20,call,0.0074709010697809,255.59,0.9715342525652518,0.00046938695806341503,-0.03310572152848398,0.10594607757129998,,,36.0
115.0,2025-06-20,call,0.006797694672551889,255.59,0.9744092193295171,0.00046828057234837156,-0.0297470088761294,0.1079864529962388,,,1.0
120.0,2025-06-20,call,0.0069005470461134776,255.59,0.9674595224479953,0.0005742391984386871,-0.03519462517567836,0.11086353208044215,,,1.0
125.0,2025-06-20,call,0.006645890326609845,255.59,0.9651054429518,0.0006355644987213081,-0.03636767912572775,0.11324889768627029,,,1.0
130.0,2025-06-20,call,0.006055407712678043,255.59,0.967712474821406,0.0006488403022051325,-0.033255013796393715,0.11491815714981209,,,2.0
135.0,2025-06-20,call,0.005764939126380605,255.59,0.9662594335076373,0.0007091582590660839,-0.03361559206355438,0.11697569800844992,,,1.0
140.0,2025-06-20,call,0.0055490199660488525,255.59,0.9636239149116006,0.0007888788722004697,-0.03477793782778105,0.11913325464279646,,,10.0
145.0,2025-06-20,call,0.005341751021904352,255.59,0.9608272544647473,0.0008767161616101244,-0.035938637900750456,0.12125459020615174,,,1.0
150.0,2025-06-20,call,0.005162863906535638,255.59,0.9574832128669214,0.0009777592380131141,-0.0373664167790317,0.12341439527459229,,,2.0
155.0,2025-06-20,call,0.004952325878898052,255.59,0.9543248738572724,0.001084534767206863,-0.03834767935926692,0.21661112655696865,,,3.0
160.0,2025-06-20,call,0.004724469792586569,255.59,0.9505234804649144,0.0012086750861782544,-0.03916701009507241,0.2197806455249841,,,2.0
165.0,2025-06-20,call,0.004861481235664512,255.59,0.93434122503602,0.001466681675451606,-0.04604831195909111,0.2252591284195056,,,2.0
170.0,2025-06-20,call,0.004314249846962463,255.59,0.9411046197481822,0.0015161216954143427,-0.041177116408188455,0.22609856829941338,,,18.0
175.0,2025-06-20,call,0.004130572135573239,255.59,0.9353796609052675,0.0017047257558327079,-0.04236898760477062,0.22930071379030895,,,3.0
180.0,2025-06-20,call,0.003963982767057162,255.59,0.9287660258763871,0.0019216547705755585,-0.04374930189934387,0.2326043575558251,,,9.0
185.0,2025-06-20,call,0.0038455451709931737,255.59,0.9199366245923335,0.0021802607533558897,-0.04588839678667539,0.23637688205468696,,,3.0
190.0,2025-06-20,call,0.003689775480790439,255.59,0.9122756603830184,0.0024521214641663727,-0.04726689369784018,0.2397723601252011,,,9.0
195.0,2025-06-20,call,0.0035517021246276033,255.59,0.903198290526001,0.002762143747957667,-0.048880606508151875,0.36504938911216783,,,7.0
200.0,2025-06-20,call,0.0033976770227732355,255.59,0.8907548450233488,0.0031269472343689255,-0.05019588998949265,0.37015134124923427,,,61.0
205.0,2025-06-20,call,0.0032156841209883265,255.59,0.879298089293143,0.00353647566130636,-0.05085688698955729,0.37478038843045264,,,88.0
210.0,2025-06-20,call,0.0030924757161247206,255.59,0.8632924629384476,0.004014128879408969,-0.05256261703762137,0.3806593681210654,,,68.0
215.0,2025-06-20,call,0.0029867867324851545,255.59,0.8452839336205343,0.004548139900075568,-0.05452949066875205,0.3870941395480834,,,56.0
220.0,2025-06-20,call,0.002930190791339824,255.59,0.8232187401421399,0.005115402853930959,-0.057389912980340185,0.5161919611334943,,,41.0
225.0,2025-06-20,call,0.0028079594626822368,255.59,0.7982768950691101,0.005724901763960767,-0.058257427395595286,0.5249087728992083,,,160.0
230.0,2025-06-20,call,0.002704554247531703,255.59,0.7702902200970797,0.006394441232781982,-0.05939824156342156,0.5346072384683701,,,68.0
235.0,2025-06-20,call,0.0026374874049964335,255.59,0.7384537491700156,0.0070830588079071775,-0.061176608003233025,0.545676306913837,,,91.0
240.0,2025-06-20,call,0.0025720016829382936,255.59,0.7037764401426535,0.0077665786121007665,-0.06250339789688325,0.6369335846024484,,,116.0
245.0,2025-06-20,call,0.0024788437284257994,255.59,0.6645614585234378,0.008408363288881678,-0.062051073100049495,0.6505919468590002,,,67.0
250.0,2025-06-20,call,0.0024236661880646573,255.59,0.621635626139872,0.008993134300870476,-0.062239819732281126,0.6657219235067338,,,446.0
255.0,2025-06-20,call,0.0023964426508939728,255.59,0.5766573255716085,0.009497204561508096,-0.06283834123250215,0.6816910421600424,,,153.0
260.0,2025-06-20,call,0.0023125718570526092,255.59,0.5292258265016438,0.009856739712663468,-0.06017812335585151,0.6986882169004249,,,593.0
